♥7,♠4,♣Q,♥3,♦3,(1) One pair
♥7,♣Q,♦3,♦7,♠9,(1) One pair
♦10,♥7,♠4,♥3,♣7,(1) One pair
♦10,♥7,♠4,♥3,♦3,(1) One pair
♦10,♥7,♠4,♥3,♦7,(1) One pair
♦10,♥7,♠4,♣7,♦3,(1) One pair
♣Q,♣7,♦3,♦7,♠9,(1) One pair
♦10,♥7,♠4,♣7,♠9,(1) One pair
♦10,♥7,♠4,♦3,♦7,(1) One pair
♦10,♥7,♠4,♦7,♠9,(1) One pair
♦10,♥7,♣Q,♥3,♣7,(1) One pair
♥7,♠4,♣Q,♥3,♦7,(1) One pair
♦10,♥7,♣Q,♥3,♦7,(1) One pair
♦10,♥7,♣Q,♣7,♦3,(1) One pair
♣Q,♥3,♦3,♦7,♠9,(1) One pair
♦10,♥7,♣Q,♣7,♠9,(1) One pair
♦10,♥7,♣Q,♦3,♦7,(1) One pair
♦10,♥7,♣Q,♦7,♠9,(1) One pair
♣Q,♥3,♣7,♦7,♠9,(1) One pair
♣Q,♥3,♣7,♦3,♠9,(1) One pair
♦10,♥7,♥3,♣7,♠9,(1) One pair
♥7,♠4,♣Q,♣7,♦3,(1) One pair
♦10,♥7,♥3,♦3,♠9,(1) One pair
♦10,♥7,♥3,♦7,♠9,(1) One pair
♠4,♣7,♦3,♦7,♠9,(1) One pair
♦10,♥7,♣7,♦3,♠9,(1) One pair
♠4,♥3,♦3,♦7,♠9,(1) One pair
♦10,♥7,♦3,♦7,♠9,(1) One pair
♦10,♠4,♣Q,♥3,♦3,(1) One pair
♦10,♠4,♣Q,♣7,♦7,(1) One pair
♦10,♠4,♥3,♣7,♦3,(1) One pair
♦10,♠4,♥3,♣7,♦7,(1) One pair
♦10,♠4,♥3,♦3,♦7,(1) One pair
♦10,♠4,♥3,♦3,♠9,(1) One pair
♦10,♠4,♣7,♦3,♦7,(1) One pair
♦10,♠4,♣7,♦7,♠9,(1) One pair
♦10,♣Q,♥3,♣7,♦3,(1) One pair
♦10,♣Q,♥3,♣7,♦7,(1) One pair
♦10,♣Q,♥3,♦3,♦7,(1) One pair
♦10,♥7,♠4,♣Q,♣7,(1) One pair
♦10,♣Q,♣7,♦3,♦7,(1) One pair
♦10,♣Q,♣7,♦7,♠9,(1) One pair
♠4,♥3,♣7,♦7,♠9,(1) One pair
♦10,♥3,♣7,♦3,♠9,(1) One pair
♦10,♥3,♣7,♦7,♠9,(1) One pair
♦10,♥3,♦3,♦7,♠9,(1) One pair
♦10,♣7,♦3,♦7,♠9,(1) One pair
♥7,♠4,♣Q,♥3,♣7,(1) One pair
♦10,♣Q,♥3,♦3,♠9,(1) One pair
♦10,♥7,♣Q,♥3,♦3,(1) One pair
♠4,♥3,♣7,♦3,♠9,(1) One pair
♠4,♣Q,♣7,♦7,♠9,(1) One pair
♥7,♠4,♣Q,♣7,♠9,(1) One pair
♥7,♠4,♣Q,♦3,♦7,(1) One pair
♥7,♠4,♣Q,♦7,♠9,(1) One pair
♠4,♣Q,♣7,♦3,♦7,(1) One pair
♠4,♣Q,♥3,♦3,♠9,(1) One pair
♥7,♠4,♥3,♣7,♠9,(1) One pair
♠4,♣Q,♥3,♦3,♦7,(1) One pair
♥7,♠4,♥3,♦3,♠9,(1) One pair
♥7,♠4,♥3,♦7,♠9,(1) One pair
♠4,♣Q,♥3,♣7,♦7,(1) One pair
♥7,♠4,♣7,♦3,♠9,(1) One pair
♠4,♣Q,♥3,♣7,♦3,(1) One pair
♥7,♠4,♦3,♦7,♠9,(1) One pair
♦10,♥7,♠4,♣Q,♦7,(1) One pair
♥7,♣Q,♣7,♦3,♠9,(1) One pair
♥7,♣Q,♥3,♣7,♠9,(1) One pair
♥7,♣Q,♥3,♦7,♠9,(1) One pair
♥7,♣Q,♥3,♦3,♠9,(1) One pair
♦10,♥3,♣7,♦3,♦7,(2) Two pairs
♣Q,♥3,♣7,♦3,♦7,(2) Two pairs
♦10,♥7,♥3,♦3,♦7,(2) Two pairs
♥7,♠4,♥3,♦3,♦7,(2) Two pairs
♥7,♣Q,♥3,♣7,♦3,(2) Two pairs
♦10,♥7,♥3,♣7,♦3,(2) Two pairs
♥7,♥3,♣7,♦3,♠9,(2) Two pairs
♥7,♠4,♥3,♣7,♦3,(2) Two pairs
♥7,♥3,♦3,♦7,♠9,(2) Two pairs
♥7,♣Q,♥3,♦3,♦7,(2) Two pairs
♠4,♥3,♣7,♦3,♦7,(2) Two pairs
♥3,♣7,♦3,♦7,♠9,(2) Two pairs
♥7,♠4,♣7,♦3,♦7,(3) Three of a kind
♦10,♥7,♣7,♦7,♠9,(3) Three of a kind
♥7,♣Q,♥3,♣7,♦7,(3) Three of a kind
♥7,♠4,♣Q,♣7,♦7,(3) Three of a kind
♥7,♠4,♣7,♦7,♠9,(3) Three of a kind
♥7,♠4,♥3,♣7,♦7,(3) Three of a kind
♥7,♣7,♦3,♦7,♠9,(3) Three of a kind
♥7,♣Q,♣7,♦3,♦7,(3) Three of a kind
♦10,♥7,♣7,♦3,♦7,(3) Three of a kind
♥7,♥3,♣7,♦7,♠9,(3) Three of a kind
♦10,♥7,♥3,♣7,♦7,(3) Three of a kind
♦10,♥7,♣Q,♣7,♦7,(3) Three of a kind
♥7,♣Q,♣7,♦7,♠9,(3) Three of a kind
♦10,♥7,♠4,♣7,♦7,(3) Three of a kind
♥7,♥3,♣7,♦3,♦7,(6) Full house
