♥K,♣2,♦2,♥5,♣8,(1) One pair
♥K,♦7,♣2,♣3,♦K,(1) One pair
♥4,♥K,♦7,♦2,♦K,(1) One pair
♥4,♥K,♦7,♥5,♦K,(1) One pair
♥4,♥K,♦7,♠9,♦K,(1) One pair
♥4,♥K,♦7,♣8,♦K,(1) One pair
♥4,♥K,♦7,♥Q,♦K,(1) One pair
♥4,♥K,♦7,♣3,♦K,(1) One pair
♥4,♥K,♣2,♦2,♥5,(1) One pair
♥4,♥K,♣2,♦2,♠9,(1) One pair
♥4,♥K,♣2,♦2,♣8,(1) One pair
♥4,♥K,♣2,♦2,♥Q,(1) One pair
♥4,♥K,♣2,♦2,♣3,(1) One pair
♥4,♥K,♣2,♥5,♦K,(1) One pair
♥4,♥K,♣2,♠9,♦K,(1) One pair
♥4,♥K,♣2,♣8,♦K,(1) One pair
♥4,♥K,♣2,♥Q,♦K,(1) One pair
♥4,♥K,♣2,♣3,♦K,(1) One pair
♥4,♥K,♦2,♥5,♦K,(1) One pair
♥4,♥K,♦2,♠9,♦K,(1) One pair
♥4,♥K,♦2,♣8,♦K,(1) One pair
♥4,♥K,♦2,♥Q,♦K,(1) One pair
♥4,♥K,♦2,♣3,♦K,(1) One pair
♥4,♥K,♥5,♠9,♦K,(1) One pair
♥4,♥K,♥5,♣8,♦K,(1) One pair
♥4,♥K,♥5,♥Q,♦K,(1) One pair
♥4,♥K,♥5,♣3,♦K,(1) One pair
♥4,♥K,♠9,♣8,♦K,(1) One pair
♥4,♥K,♠9,♥Q,♦K,(1) One pair
♥K,♣2,♦2,♥5,♣3,(1) One pair
♥4,♥K,♣8,♥Q,♦K,(1) One pair
♥4,♥K,♣8,♣3,♦K,(1) One pair
♥4,♥K,♥Q,♣3,♦K,(1) One pair
♥4,♦7,♣2,♦2,♥5,(1) One pair
♥4,♦7,♣2,♦2,♠9,(1) One pair
♥4,♦7,♣2,♦2,♣8,(1) One pair
♥4,♦7,♣2,♦2,♥Q,(1) One pair
♥4,♦7,♣2,♦2,♣3,(1) One pair
♥4,♦7,♣2,♦2,♦K,(1) One pair
♥4,♣2,♦2,♥5,♠9,(1) One pair
♥4,♣2,♦2,♥5,♣8,(1) One pair
♥4,♣2,♦2,♥5,♥Q,(1) One pair
♥4,♣2,♦2,♥5,♣3,(1) One pair
♥4,♣2,♦2,♥5,♦K,(1) One pair
♥4,♣2,♦2,♠9,♣8,(1) One pair
♥4,♣2,♦2,♠9,♥Q,(1) One pair
♥4,♣2,♦2,♠9,♣3,(1) One pair
♥4,♣2,♦2,♠9,♦K,(1) One pair
♥4,♣2,♦2,♣8,♥Q,(1) One pair
♥4,♣2,♦2,♣8,♣3,(1) One pair
♥4,♣2,♦2,♣8,♦K,(1) One pair
♥4,♣2,♦2,♥Q,♣3,(1) One pair
♥4,♣2,♦2,♥Q,♦K,(1) One pair
♥4,♣2,♦2,♣3,♦K,(1) One pair
♥K,♦7,♣2,♦2,♥5,(1) One pair
♥K,♦7,♣2,♦2,♠9,(1) One pair
♥K,♦7,♣2,♦2,♣8,(1) One pair
♥K,♦7,♣2,♦2,♥Q,(1) One pair
♥K,♦7,♣2,♦2,♣3,(1) One pair
♥K,♦7,♣2,♥5,♦K,(1) One pair
♥K,♦7,♣2,♠9,♦K,(1) One pair
♥K,♦7,♣2,♣8,♦K,(1) One pair
♥K,♦7,♣2,♥Q,♦K,(1) One pair
♥K,♣2,♦2,♥5,♥Q,(1) One pair
♥K,♦7,♦2,♥5,♦K,(1) One pair
♥K,♦7,♦2,♠9,♦K,(1) One pair
♥K,♦7,♦2,♣8,♦K,(1) One pair
♥K,♦7,♦2,♥Q,♦K,(1) One pair
♥K,♦7,♦2,♣3,♦K,(1) One pair
♥K,♦7,♥5,♠9,♦K,(1) One pair
♥K,♦7,♥5,♣8,♦K,(1) One pair
♥K,♦7,♥5,♥Q,♦K,(1) One pair
♥K,♦7,♥5,♣3,♦K,(1) One pair
♥K,♦7,♠9,♣8,♦K,(1) One pair
♥K,♦7,♠9,♥Q,♦K,(1) One pair
♥4,♥K,♦7,♣2,♦2,(1) One pair
♥K,♦7,♣8,♥Q,♦K,(1) One pair
♥K,♦7,♣8,♣3,♦K,(1) One pair
♥K,♦7,♥Q,♣3,♦K,(1) One pair
♥K,♣2,♦2,♥5,♠9,(1) One pair
♥K,♦7,♠9,♣3,♦K,(1) One pair
♥4,♥K,♦7,♣2,♦K,(1) One pair
♥4,♥K,♠9,♣3,♦K,(1) One pair
♥K,♣2,♦2,♠9,♣8,(1) One pair
♥K,♣2,♦2,♠9,♥Q,(1) One pair
♣2,♦2,♥Q,♣3,♦K,(1) One pair
♥K,♣2,♦2,♠9,♣3,(1) One pair
♣2,♦2,♣8,♣3,♦K,(1) One pair
♣2,♦2,♣8,♥Q,♦K,(1) One pair
♣2,♦2,♣8,♥Q,♣3,(1) One pair
♥K,♣2,♦2,♣8,♥Q,(1) One pair
♥K,♣2,♦2,♣8,♣3,(1) One pair
♣2,♦2,♠9,♣3,♦K,(1) One pair
♥K,♣2,♦2,♥Q,♣3,(1) One pair
♣2,♦2,♠9,♥Q,♦K,(1) One pair
♣2,♦2,♠9,♥Q,♣3,(1) One pair
♥K,♣2,♥5,♠9,♦K,(1) One pair
♥K,♣2,♥5,♣8,♦K,(1) One pair
♥K,♣2,♥5,♥Q,♦K,(1) One pair
♥K,♣2,♥5,♣3,♦K,(1) One pair
♥K,♣2,♠9,♣8,♦K,(1) One pair
♥K,♣2,♠9,♥Q,♦K,(1) One pair
♥K,♣2,♠9,♣3,♦K,(1) One pair
♥K,♣2,♣8,♥Q,♦K,(1) One pair
♥K,♣2,♣8,♣3,♦K,(1) One pair
♥K,♣2,♥Q,♣3,♦K,(1) One pair
♥K,♦2,♥5,♠9,♦K,(1) One pair
♥K,♦2,♥5,♣8,♦K,(1) One pair
♥K,♦2,♥5,♥Q,♦K,(1) One pair
♥K,♦2,♥5,♣3,♦K,(1) One pair
♥K,♦2,♠9,♣8,♦K,(1) One pair
♥K,♦2,♠9,♥Q,♦K,(1) One pair
♥K,♦2,♠9,♣3,♦K,(1) One pair
♥K,♦2,♣8,♥Q,♦K,(1) One pair
♥K,♦2,♣8,♣3,♦K,(1) One pair
♥K,♦2,♥Q,♣3,♦K,(1) One pair
♥K,♥5,♠9,♣8,♦K,(1) One pair
♥K,♥5,♠9,♥Q,♦K,(1) One pair
♥K,♥5,♠9,♣3,♦K,(1) One pair
♥K,♥5,♣8,♥Q,♦K,(1) One pair
♥K,♥5,♣8,♣3,♦K,(1) One pair
♥K,♥5,♥Q,♣3,♦K,(1) One pair
♥K,♠9,♣8,♥Q,♦K,(1) One pair
♥K,♠9,♣8,♣3,♦K,(1) One pair
♥K,♠9,♥Q,♣3,♦K,(1) One pair
♥K,♣8,♥Q,♣3,♦K,(1) One pair
♦7,♣2,♦2,♥5,♠9,(1) One pair
♦7,♣2,♦2,♥5,♣8,(1) One pair
♦7,♣2,♦2,♥5,♥Q,(1) One pair
♦7,♣2,♦2,♥5,♣3,(1) One pair
♦7,♣2,♦2,♥5,♦K,(1) One pair
♦7,♣2,♦2,♠9,♣8,(1) One pair
♦7,♣2,♦2,♠9,♥Q,(1) One pair
♦7,♣2,♦2,♠9,♣3,(1) One pair
♦7,♣2,♦2,♠9,♦K,(1) One pair
♦7,♣2,♦2,♣8,♥Q,(1) One pair
♦7,♣2,♦2,♣8,♣3,(1) One pair
♦7,♣2,♦2,♣8,♦K,(1) One pair
♦7,♣2,♦2,♥Q,♣3,(1) One pair
♦7,♣2,♦2,♥Q,♦K,(1) One pair
♦7,♣2,♦2,♣3,♦K,(1) One pair
♣2,♦2,♥5,♠9,♣8,(1) One pair
♣2,♦2,♥5,♠9,♥Q,(1) One pair
♣2,♦2,♥5,♠9,♣3,(1) One pair
♣2,♦2,♥5,♠9,♦K,(1) One pair
♣2,♦2,♥5,♣8,♥Q,(1) One pair
♣2,♦2,♥5,♣8,♣3,(1) One pair
♣2,♦2,♥5,♣8,♦K,(1) One pair
♣2,♦2,♥5,♥Q,♣3,(1) One pair
♣2,♦2,♥5,♥Q,♦K,(1) One pair
♣2,♦2,♥5,♣3,♦K,(1) One pair
♣2,♦2,♠9,♣8,♥Q,(1) One pair
♣2,♦2,♠9,♣8,♣3,(1) One pair
♣2,♦2,♠9,♣8,♦K,(1) One pair
♥K,♣2,♦2,♣3,♦K,(2) Two pairs
♥K,♣2,♦2,♥Q,♦K,(2) Two pairs
♥K,♣2,♦2,♣8,♦K,(2) Two pairs
♥K,♣2,♦2,♠9,♦K,(2) Two pairs
♥K,♣2,♦2,♥5,♦K,(2) Two pairs
♥K,♦7,♣2,♦2,♦K,(2) Two pairs
