♠K,♦9,♠6,♣K,♠5,(1) One pair
♦J,♦8,♠6,♠5,♠J,(1) One pair
♠K,♦J,♦8,♠6,♣K,(1) One pair
♠K,♦J,♦8,♦9,♣K,(1) One pair
♠K,♦J,♦8,♣K,♠Q,(1) One pair
♠K,♦J,♦8,♣K,♠5,(1) One pair
♠K,♦J,♦8,♣K,♥4,(1) One pair
♠K,♦J,♦8,♠Q,♠J,(1) One pair
♠K,♦J,♦8,♠5,♠J,(1) One pair
♠K,♦J,♦8,♠J,♥4,(1) One pair
♠K,♦J,♦9,♠6,♣K,(1) One pair
♠K,♦J,♦9,♠6,♠J,(1) One pair
♠K,♦J,♦9,♣K,♠Q,(1) One pair
♠K,♦J,♦9,♣K,♠5,(1) One pair
♠K,♦J,♦9,♣K,♥4,(1) One pair
♠K,♦J,♦9,♠Q,♠J,(1) One pair
♠K,♦J,♦9,♠5,♠J,(1) One pair
♠K,♦J,♦9,♠J,♥4,(1) One pair
♠K,♦J,♠6,♣K,♠Q,(1) One pair
♠K,♦J,♠6,♣K,♠5,(1) One pair
♠K,♦J,♠6,♣K,♥4,(1) One pair
♠K,♦J,♠6,♠Q,♠J,(1) One pair
♦J,♠Q,♠5,♠J,♥4,(1) One pair
♠K,♦J,♠6,♠5,♠J,(1) One pair
♠K,♦J,♠6,♠J,♥4,(1) One pair
♠K,♦J,♣K,♠Q,♠5,(1) One pair
♦J,♣K,♠5,♠J,♥4,(1) One pair
♦J,♣K,♠Q,♠J,♥4,(1) One pair
♦J,♣K,♠Q,♠5,♠J,(1) One pair
♠K,♦J,♣K,♠Q,♥4,(1) One pair
♦J,♠6,♠5,♠J,♥4,(1) One pair
♠K,♦J,♣K,♠5,♥4,(1) One pair
♦J,♠6,♠Q,♠J,♥4,(1) One pair
♠K,♦J,♠Q,♠5,♠J,(1) One pair
♠K,♦J,♠Q,♠J,♥4,(1) One pair
♠K,♦J,♠5,♠J,♥4,(1) One pair
♠K,♦8,♦9,♠6,♣K,(1) One pair
♠K,♦8,♦9,♣K,♠Q,(1) One pair
♠K,♦8,♦9,♣K,♠5,(1) One pair
♠K,♦8,♦9,♣K,♠J,(1) One pair
♠K,♦8,♦9,♣K,♥4,(1) One pair
♠K,♦8,♠6,♣K,♠Q,(1) One pair
♠K,♦8,♠6,♣K,♠5,(1) One pair
♠K,♦8,♠6,♣K,♠J,(1) One pair
♠K,♦8,♠6,♣K,♥4,(1) One pair
♠K,♦8,♣K,♠Q,♠5,(1) One pair
♠K,♦8,♣K,♠Q,♠J,(1) One pair
♠K,♦8,♣K,♠Q,♥4,(1) One pair
♠K,♦8,♣K,♠5,♠J,(1) One pair
♠K,♦8,♣K,♠5,♥4,(1) One pair
♠K,♦8,♣K,♠J,♥4,(1) One pair
♠K,♦9,♠6,♣K,♠Q,(1) One pair
♠K,♦J,♦8,♠6,♠J,(1) One pair
♦J,♠6,♣K,♠Q,♠J,(1) One pair
♦J,♦9,♠6,♣K,♠J,(1) One pair
♠K,♦9,♣K,♠Q,♠5,(1) One pair
♠K,♦9,♣K,♠Q,♠J,(1) One pair
♠K,♦9,♣K,♠Q,♥4,(1) One pair
♠K,♦9,♣K,♠5,♠J,(1) One pair
♠K,♦9,♣K,♠5,♥4,(1) One pair
♠K,♦9,♣K,♠J,♥4,(1) One pair
♠K,♠6,♣K,♠Q,♠5,(1) One pair
♠K,♠6,♣K,♠Q,♠J,(1) One pair
♠K,♠6,♣K,♠Q,♥4,(1) One pair
♠K,♠6,♣K,♠5,♠J,(1) One pair
♠K,♠6,♣K,♠5,♥4,(1) One pair
♠K,♠6,♣K,♠J,♥4,(1) One pair
♦J,♠6,♠Q,♠5,♠J,(1) One pair
♠K,♣K,♠Q,♠5,♠J,(1) One pair
♠K,♣K,♠Q,♠5,♥4,(1) One pair
♠K,♣K,♠Q,♠J,♥4,(1) One pair
♠K,♣K,♠5,♠J,♥4,(1) One pair
♦J,♦8,♦9,♠6,♠J,(1) One pair
♦J,♦8,♦9,♣K,♠J,(1) One pair
♦J,♦8,♦9,♠Q,♠J,(1) One pair
♦J,♦8,♦9,♠5,♠J,(1) One pair
♦J,♦8,♦9,♠J,♥4,(1) One pair
