♣6,♦5,♦6,♥4,♣Q,(1) One pair
♦6,♣J,♥K,♠J,♣Q,(1) One pair
♣2,♣6,♦5,♦6,♥K,(1) One pair
♣2,♣6,♦5,♦6,♥4,(1) One pair
♣2,♣6,♦5,♦6,♠J,(1) One pair
♣2,♣6,♦5,♦6,♣Q,(1) One pair
♣2,♣6,♦5,♣J,♠J,(1) One pair
♣2,♣6,♦6,♥A,♣J,(1) One pair
♣2,♣6,♦6,♥A,♥K,(1) One pair
♣2,♣6,♦6,♥A,♥4,(1) One pair
♣2,♣6,♦6,♥A,♠J,(1) One pair
♣2,♣6,♦6,♥A,♣Q,(1) One pair
♣2,♣6,♦6,♣J,♥K,(1) One pair
♣2,♣6,♦6,♣J,♥4,(1) One pair
♣2,♣6,♦6,♣J,♣Q,(1) One pair
♣2,♣6,♦6,♥K,♥4,(1) One pair
♣2,♣6,♦5,♦6,♥A,(1) One pair
♣2,♣6,♦6,♥K,♣Q,(1) One pair
♣2,♣6,♦6,♥4,♠J,(1) One pair
♣2,♣6,♦6,♥4,♣Q,(1) One pair
♣2,♣6,♦6,♠J,♣Q,(1) One pair
♣2,♣6,♥A,♣J,♠J,(1) One pair
♣2,♣6,♣J,♥K,♠J,(1) One pair
♣2,♣6,♣J,♥4,♠J,(1) One pair
♣2,♣6,♣J,♠J,♣Q,(1) One pair
♣2,♦5,♦6,♣J,♠J,(1) One pair
♣6,♦5,♥A,♣J,♠J,(1) One pair
♣2,♦5,♣J,♥K,♠J,(1) One pair
♣2,♦5,♣J,♥4,♠J,(1) One pair
♣2,♦5,♣J,♠J,♣Q,(1) One pair
♣2,♦6,♥A,♣J,♠J,(1) One pair
♣2,♦6,♣J,♥K,♠J,(1) One pair
♣2,♦6,♣J,♥4,♠J,(1) One pair
♣2,♦6,♣J,♠J,♣Q,(1) One pair
♣2,♥A,♣J,♥K,♠J,(1) One pair
♣2,♥A,♣J,♥4,♠J,(1) One pair
♣2,♥A,♣J,♠J,♣Q,(1) One pair
♣2,♣J,♥K,♥4,♠J,(1) One pair
♣2,♣J,♥K,♠J,♣Q,(1) One pair
♣2,♣J,♥4,♠J,♣Q,(1) One pair
♣6,♦5,♦6,♥A,♣J,(1) One pair
♣6,♦5,♦6,♥A,♥K,(1) One pair
♣6,♦5,♦6,♥A,♥4,(1) One pair
♣6,♦5,♦6,♥A,♠J,(1) One pair
♣6,♦5,♦6,♥A,♣Q,(1) One pair
♣6,♦5,♦6,♣J,♥K,(1) One pair
♣6,♦5,♦6,♣J,♥4,(1) One pair
♣6,♦5,♦6,♣J,♣Q,(1) One pair
♣6,♦5,♦6,♥K,♥4,(1) One pair
♣6,♦5,♦6,♥K,♠J,(1) One pair
♣6,♦5,♦6,♥K,♣Q,(1) One pair
♣6,♦5,♦6,♥4,♠J,(1) One pair
♣2,♣6,♦6,♥K,♠J,(1) One pair
♣2,♣6,♦5,♦6,♣J,(1) One pair
♣2,♦5,♥A,♣J,♠J,(1) One pair
♣6,♦5,♣J,♥K,♠J,(1) One pair
♣6,♦5,♣J,♥4,♠J,(1) One pair
♣6,♦5,♣J,♠J,♣Q,(1) One pair
♣6,♦6,♥A,♣J,♥K,(1) One pair
♣6,♦6,♥A,♣J,♥4,(1) One pair
♣6,♦6,♥A,♣J,♣Q,(1) One pair
♣6,♦6,♥A,♥K,♥4,(1) One pair
♣J,♥K,♥4,♠J,♣Q,(1) One pair
♣6,♦6,♥A,♥K,♠J,(1) One pair
♣6,♦6,♥A,♥K,♣Q,(1) One pair
♣6,♦6,♥A,♥4,♠J,(1) One pair
♣6,♦6,♥A,♥4,♣Q,(1) One pair
♣6,♦6,♥A,♠J,♣Q,(1) One pair
♣6,♦6,♣J,♥K,♥4,(1) One pair
♥A,♣J,♥4,♠J,♣Q,(1) One pair
♥A,♣J,♥K,♠J,♣Q,(1) One pair
♥A,♣J,♥K,♥4,♠J,(1) One pair
♣6,♦6,♣J,♥K,♣Q,(1) One pair
♦6,♣J,♥4,♠J,♣Q,(1) One pair
♣6,♦6,♣J,♥4,♣Q,(1) One pair
♣6,♦5,♦6,♠J,♣Q,(1) One pair
♣6,♦6,♥K,♥4,♠J,(1) One pair
♣6,♦6,♥K,♥4,♣Q,(1) One pair
♣6,♦6,♥K,♠J,♣Q,(1) One pair
♣6,♦6,♥4,♠J,♣Q,(1) One pair
♣6,♥A,♣J,♥K,♠J,(1) One pair
♣6,♥A,♣J,♥4,♠J,(1) One pair
♣6,♥A,♣J,♠J,♣Q,(1) One pair
♣6,♣J,♥K,♥4,♠J,(1) One pair
♣6,♣J,♥K,♠J,♣Q,(1) One pair
♣6,♣J,♥4,♠J,♣Q,(1) One pair
♦5,♦6,♥A,♣J,♠J,(1) One pair
♦5,♦6,♣J,♥K,♠J,(1) One pair
♦5,♦6,♣J,♥4,♠J,(1) One pair
♦5,♦6,♣J,♠J,♣Q,(1) One pair
♦5,♥A,♣J,♥K,♠J,(1) One pair
♦5,♥A,♣J,♥4,♠J,(1) One pair
♦5,♥A,♣J,♠J,♣Q,(1) One pair
♦5,♣J,♥K,♥4,♠J,(1) One pair
♦5,♣J,♥K,♠J,♣Q,(1) One pair
♦5,♣J,♥4,♠J,♣Q,(1) One pair
♦6,♥A,♣J,♥K,♠J,(1) One pair
♦6,♥A,♣J,♥4,♠J,(1) One pair
