♥6,♠3,♠K,♦7,♥7,(1) One pair
♥3,♠K,♥7,♣8,♣7,(1) One pair
♦Q,♥6,♥3,♦4,♦6,(1) One pair
♦Q,♥6,♥3,♦A,♦3,(1) One pair
♦Q,♥6,♥3,♦A,♠3,(1) One pair
♦Q,♥6,♥3,♦A,♦6,(1) One pair
♦Q,♥6,♥3,♣9,♦3,(1) One pair
♦Q,♥6,♥3,♣9,♠3,(1) One pair
♦Q,♥6,♥3,♣9,♦6,(1) One pair
♥7,♣2,♦6,♣8,♣7,(1) One pair
♦Q,♥6,♥3,♦3,♠K,(1) One pair
♦Q,♥6,♥3,♦3,♦7,(1) One pair
♦Q,♥6,♥3,♦3,♥7,(1) One pair
♦Q,♥6,♥3,♦3,♣2,(1) One pair
♦7,♣2,♦6,♣8,♣7,(1) One pair
♦Q,♥6,♥3,♦3,♣8,(1) One pair
♦Q,♥6,♥3,♦3,♣7,(1) One pair
♦Q,♥6,♥3,♠3,♠K,(1) One pair
♦Q,♥6,♥3,♠3,♦7,(1) One pair
♦Q,♥6,♥3,♠3,♥7,(1) One pair
♦Q,♥6,♥3,♠3,♣2,(1) One pair
♦7,♥7,♣2,♦6,♣8,(1) One pair
♦Q,♥6,♥3,♠3,♣8,(1) One pair
♦Q,♥6,♥3,♠3,♣7,(1) One pair
♦Q,♥6,♥3,♠K,♦6,(1) One pair
♦Q,♥6,♥3,♦7,♥7,(1) One pair
♦Q,♥6,♥3,♦7,♦6,(1) One pair
♦Q,♥6,♥3,♦7,♣7,(1) One pair
♦Q,♥6,♥3,♥7,♦6,(1) One pair
♦Q,♥6,♥3,♥7,♣7,(1) One pair
♦Q,♥6,♥3,♣2,♦6,(1) One pair
♦Q,♥6,♥3,♦6,♣8,(1) One pair
♦Q,♥6,♥3,♦6,♣7,(1) One pair
♦Q,♥6,♦4,♦A,♦6,(1) One pair
♦Q,♥6,♦4,♣9,♦6,(1) One pair
♦Q,♥6,♦4,♦3,♠3,(1) One pair
♦Q,♥6,♦4,♦3,♦6,(1) One pair
♦Q,♥6,♦4,♠3,♦6,(1) One pair
♦Q,♥6,♦4,♠K,♦6,(1) One pair
