♣7,♦8,♥8,♣Q,♦J,(1) One pair
♦3,♣4,♠J,♣8,♦J,(1) One pair
♠K,♣7,♠9,♠J,♦J,(1) One pair
♠K,♣7,♠9,♣8,♥8,(1) One pair
♠K,♣7,♦3,♦8,♣8,(1) One pair
♠K,♣7,♦3,♦8,♥8,(1) One pair
♠K,♣7,♦3,♠J,♦J,(1) One pair
♠K,♣7,♦3,♣8,♥8,(1) One pair
♠K,♣7,♠10,♦8,♣8,(1) One pair
♠K,♣7,♠10,♦8,♥8,(1) One pair
♠K,♣7,♠10,♠J,♦J,(1) One pair
♠K,♣7,♠10,♣8,♥8,(1) One pair
♠K,♣7,♣4,♦8,♣8,(1) One pair
♠K,♣7,♣4,♦8,♥8,(1) One pair
♠K,♣7,♣4,♠J,♦J,(1) One pair
♠K,♣7,♣4,♣8,♥8,(1) One pair
♠K,♣7,♦8,♣5,♣8,(1) One pair
♠K,♣7,♦8,♣5,♥8,(1) One pair
♠K,♣7,♦8,♠J,♣8,(1) One pair
♠K,♣7,♦8,♠J,♥8,(1) One pair
♠K,♣7,♦8,♠J,♦J,(1) One pair
♣5,♣8,♥8,♣Q,♦J,(1) One pair
♠K,♣7,♦8,♣8,♣Q,(1) One pair
♠K,♣7,♦8,♣8,♦J,(1) One pair
♠K,♣7,♦8,♥8,♣Q,(1) One pair
♠K,♣7,♦8,♥8,♦J,(1) One pair
♠K,♣7,♣5,♠J,♦J,(1) One pair
♠K,♣7,♣5,♣8,♥8,(1) One pair
♠K,♣7,♠J,♣8,♥8,(1) One pair
♠K,♣7,♠J,♣8,♦J,(1) One pair
♠K,♣7,♠J,♥8,♦J,(1) One pair
♠K,♣7,♠J,♣Q,♦J,(1) One pair
♠K,♣7,♣8,♥8,♣Q,(1) One pair
♠K,♣7,♣8,♥8,♦J,(1) One pair
♠K,♠9,♦3,♦8,♣8,(1) One pair
♠K,♠9,♦3,♦8,♥8,(1) One pair
♠K,♠9,♦3,♠J,♦J,(1) One pair
♠K,♠9,♦3,♣8,♥8,(1) One pair
♠K,♠9,♠10,♦8,♣8,(1) One pair
♠K,♠9,♠10,♦8,♥8,(1) One pair
♣5,♠J,♥8,♣Q,♦J,(1) One pair
♠K,♠9,♠10,♠J,♦J,(1) One pair
♠K,♠9,♠10,♣8,♥8,(1) One pair
♣5,♠J,♣8,♣Q,♦J,(1) One pair
♠K,♠9,♣4,♦8,♣8,(1) One pair
♠K,♠9,♣4,♦8,♥8,(1) One pair
♠K,♠9,♣4,♠J,♦J,(1) One pair
♠K,♠9,♣4,♣8,♥8,(1) One pair
♠K,♠9,♦8,♣5,♣8,(1) One pair
