♣4,♣5,♠4,♣10,♣2,(1) One pair
♦8,♣4,♠4,♣10,♠3,(1) One pair
♦8,♣4,♣5,♠4,♠3,(1) One pair
♦8,♣4,♣5,♠4,♣2,(1) One pair
♦8,♣4,♣5,♦Q,♠5,(1) One pair
♦8,♣4,♣5,♠4,♦Q,(1) One pair
♦8,♣4,♣5,♠5,♠3,(1) One pair
♦8,♣4,♣5,♠5,♣2,(1) One pair
♦8,♣4,♠4,♦Q,♣10,(1) One pair
♦8,♣4,♠4,♦Q,♠5,(1) One pair
♦8,♣4,♠4,♦Q,♠3,(1) One pair
♦8,♣4,♠4,♦Q,♣2,(1) One pair
♦8,♣4,♠4,♣10,♠5,(1) One pair
♣5,♣10,♠5,♠3,♣2,(1) One pair
♦8,♣4,♠4,♣10,♣2,(1) One pair
♦8,♣4,♠4,♠5,♠3,(1) One pair
♦8,♣4,♠4,♠5,♣2,(1) One pair
♦8,♣4,♠4,♠3,♣2,(1) One pair
♦8,♣5,♠4,♦Q,♠5,(1) One pair
♦8,♣5,♠4,♣10,♠5,(1) One pair
♦8,♣5,♠4,♠5,♠3,(1) One pair
♦8,♣5,♠4,♠5,♣2,(1) One pair
♦8,♣5,♦Q,♣10,♠5,(1) One pair
♦8,♣5,♦Q,♠5,♠3,(1) One pair
♦8,♣5,♦Q,♠5,♣2,(1) One pair
♣5,♦Q,♠5,♠3,♣2,(1) One pair
♦8,♣5,♣10,♠5,♣2,(1) One pair
♦8,♣5,♠5,♠3,♣2,(1) One pair
♣4,♣5,♠4,♦Q,♣10,(1) One pair
♣4,♣5,♠4,♦Q,♠3,(1) One pair
♣4,♣5,♠4,♦Q,♣2,(1) One pair
♣4,♣5,♠4,♣10,♠3,(1) One pair
♦8,♣4,♣5,♣10,♠5,(1) One pair
♦8,♣4,♣5,♠4,♣10,(1) One pair
♦8,♣5,♣10,♠5,♠3,(1) One pair
♣5,♦Q,♣10,♠5,♣2,(1) One pair
♣5,♦Q,♣10,♠5,♠3,(1) One pair
♣5,♠4,♠5,♠3,♣2,(1) One pair
♣4,♣5,♠4,♠3,♣2,(1) One pair
♣4,♣5,♦Q,♣10,♠5,(1) One pair
♣4,♣5,♦Q,♠5,♠3,(1) One pair
♣4,♣5,♦Q,♠5,♣2,(1) One pair
♣4,♣5,♣10,♠5,♠3,(1) One pair
♣4,♣5,♣10,♠5,♣2,(1) One pair
♣4,♣5,♠5,♠3,♣2,(1) One pair
♣4,♠4,♦Q,♣10,♠5,(1) One pair
♣4,♠4,♦Q,♣10,♠3,(1) One pair
♣4,♠4,♦Q,♣10,♣2,(1) One pair
♣4,♠4,♦Q,♠5,♠3,(1) One pair
♣4,♠4,♦Q,♠5,♣2,(1) One pair
♣4,♠4,♦Q,♠3,♣2,(1) One pair
♣4,♠4,♣10,♠5,♠3,(1) One pair
♣4,♠4,♣10,♠5,♣2,(1) One pair
♣4,♠4,♣10,♠3,♣2,(1) One pair
♣4,♠4,♠5,♠3,♣2,(1) One pair
♣5,♠4,♦Q,♣10,♠5,(1) One pair
♣5,♠4,♦Q,♠5,♠3,(1) One pair
♣5,♠4,♦Q,♠5,♣2,(1) One pair
♣5,♠4,♣10,♠5,♠3,(1) One pair
♣5,♠4,♣10,♠5,♣2,(1) One pair
♣4,♣5,♠4,♠5,♣2,(2) Two pairs
♣4,♣5,♠4,♠5,♠3,(2) Two pairs
♣4,♣5,♠4,♣10,♠5,(2) Two pairs
♣4,♣5,♠4,♦Q,♠5,(2) Two pairs
♦8,♣4,♣5,♠4,♠5,(2) Two pairs
