♥8,♦Q,♣2,♠5,♣5,(1) One pair
♠6,♥10,♦Q,♠7,♣Q,(1) One pair
♠6,♥8,♦J,♣7,♦6,(1) One pair
♠6,♥8,♦J,♣7,♠7,(1) One pair
♠6,♥8,♦J,♦Q,♦6,(1) One pair
♠6,♥8,♦J,♦Q,♣Q,(1) One pair
♠6,♥8,♦J,♣K,♦6,(1) One pair
♠6,♥8,♦J,♦7,♦6,(1) One pair
♠6,♥8,♦J,♦7,♠7,(1) One pair
♠6,♥8,♦J,♣2,♦6,(1) One pair
♠6,♥8,♦J,♦6,♠7,(1) One pair
♠6,♥8,♦J,♦6,♠5,(1) One pair
♠6,♥8,♦J,♦6,♣Q,(1) One pair
♠6,♥8,♦J,♦6,♣9,(1) One pair
♠6,♥8,♦J,♦6,♣5,(1) One pair
♠6,♥8,♦J,♠5,♣5,(1) One pair
♠6,♥8,♥10,♣7,♦7,(1) One pair
♠6,♥8,♥10,♣7,♦6,(1) One pair
♠6,♥8,♥10,♣7,♠7,(1) One pair
♠7,♠5,♣Q,♣9,♣5,(1) One pair
♠6,♥8,♥10,♦Q,♦6,(1) One pair
♠6,♥8,♥10,♦Q,♣Q,(1) One pair
♠6,♥8,♥10,♣K,♦6,(1) One pair
♠6,♥8,♥10,♦7,♦6,(1) One pair
♠6,♥8,♥10,♦7,♠7,(1) One pair
♦6,♠5,♣Q,♣9,♣5,(1) One pair
♠6,♥8,♥10,♣2,♦6,(1) One pair
♠6,♥8,♥10,♦6,♠7,(1) One pair
♠6,♥8,♥10,♦6,♠5,(1) One pair
♠6,♥8,♥10,♦6,♣Q,(1) One pair
♠6,♥8,♥10,♦6,♣9,(1) One pair
♠6,♥8,♥10,♦6,♣5,(1) One pair
♦6,♠7,♠5,♣9,♣5,(1) One pair
♠6,♥8,♥10,♠5,♣5,(1) One pair
♠6,♥8,♣7,♦Q,♦7,(1) One pair
♠6,♥8,♣7,♦Q,♦6,(1) One pair
♠6,♥8,♣7,♦Q,♠7,(1) One pair
♠6,♥8,♣7,♦Q,♣Q,(1) One pair
♠6,♥8,♣7,♣K,♦7,(1) One pair
♠6,♥8,♣7,♣K,♦6,(1) One pair
♠6,♥8,♣7,♣K,♠7,(1) One pair
