♣4,♦10,♠5,♠J,♣10,(1) One pair
♣J,♠3,♦6,♠5,♠J,(1) One pair
♠8,♣4,♥9,♦10,♣10,(1) One pair
♠8,♣4,♥9,♣6,♦6,(1) One pair
♠8,♣4,♣J,♠3,♣3,(1) One pair
♠8,♣4,♣J,♠3,♠J,(1) One pair
♠8,♣4,♣J,♦10,♠J,(1) One pair
♠8,♣4,♣J,♦10,♣10,(1) One pair
♠8,♣4,♣J,♣6,♦6,(1) One pair
♠8,♣4,♣J,♣6,♠J,(1) One pair
♠8,♣4,♣J,♠Q,♠J,(1) One pair
♠8,♣4,♣J,♦6,♠J,(1) One pair
♠8,♣4,♣J,♠5,♠J,(1) One pair
♠8,♣4,♣J,♣3,♠J,(1) One pair
♠8,♣4,♣J,♠J,♣10,(1) One pair
♠8,♣4,♠3,♦10,♣3,(1) One pair
♠8,♣4,♠3,♦10,♣10,(1) One pair
♠8,♣4,♠3,♣6,♦6,(1) One pair
♠8,♣4,♠3,♣6,♣3,(1) One pair
♠8,♣4,♠3,♠Q,♣3,(1) One pair
♠8,♣4,♠3,♦6,♣3,(1) One pair
♠8,♣4,♠3,♠5,♣3,(1) One pair
♠8,♣4,♠3,♣3,♠J,(1) One pair
♠8,♣4,♠3,♣3,♣10,(1) One pair
♠8,♣4,♦10,♣6,♦6,(1) One pair
♠8,♣4,♦10,♣6,♣10,(1) One pair
♠8,♣4,♦10,♠Q,♣10,(1) One pair
♠8,♣4,♦10,♦6,♣10,(1) One pair
♠8,♣4,♦10,♠5,♣10,(1) One pair
♠8,♣4,♦10,♣3,♣10,(1) One pair
♠8,♣4,♦10,♠J,♣10,(1) One pair
♠8,♣4,♣6,♠Q,♦6,(1) One pair
♠8,♣4,♣6,♦6,♠5,(1) One pair
♠8,♣4,♣6,♦6,♣3,(1) One pair
♠8,♣4,♣6,♦6,♠J,(1) One pair
♠8,♣4,♣6,♦6,♣10,(1) One pair
♠8,♥9,♣J,♠3,♣3,(1) One pair
♠8,♥9,♣J,♠3,♠J,(1) One pair
♠8,♥9,♣J,♦10,♠J,(1) One pair
♠8,♥9,♣J,♦10,♣10,(1) One pair
♠8,♥9,♣J,♣6,♦6,(1) One pair
♠8,♥9,♣J,♣6,♠J,(1) One pair
♠8,♥9,♣J,♠Q,♠J,(1) One pair
♠8,♥9,♣J,♦6,♠J,(1) One pair
♠8,♥9,♣J,♠5,♠J,(1) One pair
♠8,♥9,♣J,♣3,♠J,(1) One pair
♠8,♥9,♣J,♠J,♣10,(1) One pair
♠8,♥9,♠3,♦10,♣3,(1) One pair
♠8,♥9,♠3,♦10,♣10,(1) One pair
♠8,♥9,♠3,♣6,♦6,(1) One pair
