♥K,♦6,♥Q,♦Q,♥9,(1) One pair
♥8,♣J,♥Q,♣9,♥9,(1) One pair
♥6,♥K,♦6,♥8,♠4,(1) One pair
♥6,♥K,♦6,♥8,♥Q,(1) One pair
♥6,♥K,♦6,♥8,♣9,(1) One pair
♥6,♥K,♦6,♥8,♦4,(1) One pair
♥6,♥K,♦6,♥8,♦Q,(1) One pair
♥6,♥K,♦6,♥8,♥9,(1) One pair
♥6,♥K,♦6,♦10,♣J,(1) One pair
♥6,♥K,♦6,♦10,♠4,(1) One pair
♥6,♥K,♦6,♦10,♥Q,(1) One pair
♥6,♥K,♦6,♦10,♣9,(1) One pair
♥6,♥K,♦6,♥8,♦10,(1) One pair
♥6,♥K,♦6,♦10,♦Q,(1) One pair
♥6,♥K,♦6,♦10,♥9,(1) One pair
♥6,♥K,♦6,♣J,♠4,(1) One pair
♥6,♥K,♦6,♣J,♥Q,(1) One pair
♥6,♥K,♦6,♣J,♣9,(1) One pair
♥6,♥K,♦6,♣J,♦4,(1) One pair
♥6,♥K,♦6,♣J,♦Q,(1) One pair
♥6,♥K,♦6,♣J,♥9,(1) One pair
♥6,♥K,♦6,♠4,♥Q,(1) One pair
♥6,♥K,♦6,♠4,♣9,(1) One pair
♣J,♣9,♦4,♦Q,♥9,(1) One pair
♥6,♥K,♦6,♠4,♦Q,(1) One pair
♥6,♥K,♦6,♠4,♥9,(1) One pair
♥6,♥K,♦6,♥Q,♣9,(1) One pair
♥6,♥K,♦6,♥Q,♦4,(1) One pair
♣J,♥Q,♦4,♦Q,♥9,(1) One pair
♥6,♥K,♦6,♥Q,♥9,(1) One pair
♥6,♥K,♦6,♣9,♦4,(1) One pair
♥6,♥K,♦6,♣9,♦Q,(1) One pair
♣J,♥Q,♣9,♦4,♥9,(1) One pair
♥6,♥K,♦6,♦4,♦Q,(1) One pair
♥6,♥K,♦6,♦4,♥9,(1) One pair
♥6,♥K,♦6,♦Q,♥9,(1) One pair
♥6,♥K,♥8,♠4,♦4,(1) One pair
♥6,♥K,♥8,♥Q,♦Q,(1) One pair
♣J,♥Q,♣9,♦4,♦Q,(1) One pair
♥6,♥K,♥8,♣9,♥9,(1) One pair
♥6,♥K,♦10,♠4,♦4,(1) One pair
♥6,♥K,♦10,♥Q,♦Q,(1) One pair
♥6,♥K,♦10,♣9,♥9,(1) One pair
♥6,♥K,♣J,♠4,♦4,(1) One pair
♥6,♥K,♣J,♥Q,♦Q,(1) One pair
♥6,♥K,♣J,♣9,♥9,(1) One pair
