♦A,♠6,♦7,♠7,♥3,(1) One pair
♠6,♦7,♣4,♠7,♥3,(1) One pair
♥Q,♦A,♦7,♣4,♠7,(1) One pair
♥Q,♦A,♦7,♠8,♠7,(1) One pair
♥Q,♦A,♦7,♠7,♥3,(1) One pair
♥Q,♠6,♠5,♦7,♠7,(1) One pair
♥Q,♠6,♦7,♣4,♠7,(1) One pair
♥Q,♠6,♦7,♠8,♠7,(1) One pair
♥Q,♠6,♦7,♠7,♥3,(1) One pair
♥Q,♠5,♦7,♣4,♠7,(1) One pair
♥Q,♠5,♦7,♠8,♠7,(1) One pair
♥Q,♠5,♦7,♠7,♥3,(1) One pair
♥Q,♦7,♣4,♠8,♠7,(1) One pair
♦A,♠5,♦7,♠8,♠7,(1) One pair
♥Q,♦7,♠8,♠7,♥3,(1) One pair
♦A,♠6,♠5,♦7,♠7,(1) One pair
♦A,♠6,♦7,♣4,♠7,(1) One pair
♦A,♠6,♦7,♠8,♠7,(1) One pair
♠5,♦7,♠8,♠7,♥3,(1) One pair
♥Q,♦A,♠5,♦7,♠7,(1) One pair
♥Q,♦7,♣4,♠7,♥3,(1) One pair
♦A,♠5,♦7,♠7,♥3,(1) One pair
♦A,♦7,♣4,♠8,♠7,(1) One pair
♦A,♦7,♣4,♠7,♥3,(1) One pair
♦A,♦7,♠8,♠7,♥3,(1) One pair
♦7,♣4,♠8,♠7,♥3,(1) One pair
♠6,♠5,♦7,♣4,♠7,(1) One pair
♥Q,♦A,♠6,♦7,♠7,(1) One pair
♠6,♠5,♦7,♠8,♠7,(1) One pair
♠6,♠5,♦7,♠7,♥3,(1) One pair
♠5,♦7,♣4,♠7,♥3,(1) One pair
♠5,♦7,♣4,♠8,♠7,(1) One pair
♠6,♦7,♣4,♠8,♠7,(1) One pair
♦A,♠5,♦7,♣4,♠7,(1) One pair
♠6,♦7,♠8,♠7,♥3,(1) One pair
♠6,♠5,♣4,♠7,♥3,(4) Straight
♠6,♠5,♣4,♠8,♠7,(4) Straight
♠6,♠5,♦7,♣4,♥3,(4) Straight
♠6,♠5,♦7,♣4,♠8,(4) Straight
