♠4,♥7,♣10,♥2,♠2,(1) One pair
♦8,♥4,♦9,♠K,♥K,(1) One pair
♦8,♥4,♠4,♦9,♣10,(1) One pair
♦8,♥4,♠4,♦9,♠K,(1) One pair
♦8,♥4,♠4,♦9,♥2,(1) One pair
♦8,♥4,♠4,♦9,♥K,(1) One pair
♦8,♥4,♠4,♦9,♠2,(1) One pair
♦8,♥4,♠4,♦9,♦K,(1) One pair
♥7,♣10,♥K,♠2,♦K,(1) One pair
♦8,♥4,♠4,♦7,♣10,(1) One pair
♦8,♥4,♠4,♦7,♠K,(1) One pair
♦8,♥4,♠4,♦7,♥2,(1) One pair
♦8,♥4,♠4,♦7,♥K,(1) One pair
♦8,♥4,♠4,♦7,♠2,(1) One pair
♦8,♥4,♠4,♦7,♦K,(1) One pair
♦8,♥4,♠4,♥7,♣10,(1) One pair
♦8,♥4,♠4,♥7,♠K,(1) One pair
♦8,♥4,♠4,♥7,♥2,(1) One pair
♦8,♥4,♠4,♥7,♥K,(1) One pair
♦8,♥4,♠4,♥7,♠2,(1) One pair
♦8,♥4,♠4,♥7,♦K,(1) One pair
♦8,♥4,♠4,♣10,♠K,(1) One pair
♦8,♥4,♠4,♣10,♥2,(1) One pair
♦8,♥4,♠4,♣10,♥K,(1) One pair
♦8,♥4,♠4,♣10,♠2,(1) One pair
♦8,♥4,♠4,♣10,♦K,(1) One pair
♦8,♥4,♠4,♠K,♥2,(1) One pair
♥7,♣10,♥2,♠2,♦K,(1) One pair
♦8,♥4,♠4,♠K,♠2,(1) One pair
♥7,♣10,♥2,♥K,♦K,(1) One pair
♦8,♥4,♠4,♥2,♥K,(1) One pair
♥7,♣10,♥2,♥K,♠2,(1) One pair
♦8,♥4,♠4,♥2,♦K,(1) One pair
♦8,♥4,♠4,♥K,♠2,(1) One pair
♥7,♣10,♠K,♠2,♦K,(1) One pair
♦8,♥4,♠4,♠2,♦K,(1) One pair
♦8,♥4,♦9,♦7,♥7,(1) One pair
♥4,♦9,♦7,♥2,♠2,(1) One pair
♦8,♥4,♦9,♠K,♦K,(1) One pair
♦8,♥4,♦9,♥2,♠2,(1) One pair
♦8,♥4,♦9,♥K,♦K,(1) One pair
♦8,♥4,♦7,♥7,♣10,(1) One pair
♦8,♥4,♦7,♥7,♠K,(1) One pair
♦8,♥4,♦7,♥7,♥2,(1) One pair
♦8,♥4,♦7,♥7,♥K,(1) One pair
♦8,♥4,♦7,♥7,♠2,(1) One pair
♦8,♥4,♦7,♥7,♦K,(1) One pair
♦8,♥4,♦7,♠K,♥K,(1) One pair
♦8,♥4,♦7,♠K,♦K,(1) One pair
♦8,♥4,♦7,♥2,♠2,(1) One pair
♦8,♥4,♦7,♥K,♦K,(1) One pair
♦8,♥4,♥7,♠K,♥K,(1) One pair
♦8,♥4,♥7,♠K,♦K,(1) One pair
♦8,♥4,♥7,♥2,♠2,(1) One pair
♦8,♥4,♥7,♥K,♦K,(1) One pair
♦8,♥4,♣10,♠K,♥K,(1) One pair
♦8,♥4,♣10,♠K,♦K,(1) One pair
♦8,♥4,♣10,♥2,♠2,(1) One pair
♦8,♥4,♣10,♥K,♦K,(1) One pair
♦8,♥4,♠K,♥2,♥K,(1) One pair
♦8,♥4,♠K,♥2,♠2,(1) One pair
♦8,♥4,♠K,♥2,♦K,(1) One pair
♦8,♥4,♠K,♥K,♠2,(1) One pair
♥7,♣10,♠K,♥K,♠2,(1) One pair
